RecordID,DateID,WarehouseID,EquipmentID,MaintenanceID,UptimeHours,DowntimeHours,PackagesProcessed,EnergyUsed_kWH,ThroughputRate,MaintenanceCost
11826,20240115,44,43,794,23.02,0.98,3522,74.25,153.0,64.57
11827,20200624,87,81,594,20.76,3.24,6954,112.38,334.97,213.49
11828,20220901,52,77,849,19.28,4.72,7037,80.45,364.99,311.01
11829,20220623,64,16,446,19.32,4.68,4250,101.55,219.98,308.37
11830,20231027,45,55,641,17.38,6.62,4553,85.19,261.97,436.2
11831,20190306,6,95,324,20.93,3.07,4625,98.26,220.97,202.29
11832,20210220,17,86,950,17.85,6.15,5319,89.76,297.98,405.23
11833,20190806,45,66,883,21.94,2.06,3949,100.83,179.99,135.74
11834,20171203,41,22,481,19.25,4.75,4446,85.46,230.96,312.98
11835,20170127,96,30,816,22.24,1.76,5893,105.52,264.97,115.97
11836,20211026,38,63,720,19.84,4.16,7658,71.72,385.99,274.11
11837,20191109,30,67,837,18.69,5.31,4261,77.61,227.98,349.88
11838,20160830,2,35,140,23.06,0.94,4980,97.74,215.96,61.94
11839,20151211,48,13,765,22.64,1.36,8422,68.56,372.0,89.61
11840,20241110,30,83,982,21.97,2.03,7843,90.3,356.99,133.76
11841,20171006,53,40,87,20.92,3.08,4811,90.98,229.97,202.95
11842,20160324,35,43,35,17.37,6.63,2987,73.75,171.96,436.86
11843,20250212,60,89,915,23.16,0.84,5349,81.82,230.96,55.35
11844,20170902,91,63,77,21.94,2.06,5682,72.89,258.98,135.74
11845,20250615,34,52,856,17.86,6.14,4929,82.77,275.98,404.57
11846,20170824,40,11,65,19.61,4.39,6020,82.51,306.99,289.26
11847,20190714,86,19,527,23.63,0.37,8105,100.92,343.0,24.38
11848,20160524,3,25,304,16.63,7.37,5072,54.78,304.99,485.62
11849,20211217,1,46,26,18.92,5.08,5316,106.72,280.97,334.73
11850,20181110,22,35,413,18.66,5.34,5299,100.4,283.98,351.86
11851,20181106,69,66,470,21.87,2.13,3564,125.7,162.96,140.35
11852,20210912,14,58,283,20.3,3.7,3126,93.72,153.99,243.8
11853,20180619,20,70,326,21.47,2.53,7450,91.98,347.0,166.71
11854,20161209,15,12,166,21.43,2.57,3407,106.1,158.98,169.34
11855,20231017,10,89,531,22.9,1.1,4465,81.18,194.98,72.48
11856,20220518,89,38,408,17.14,6.86,5793,92.41,337.98,452.01
11857,20160921,1,41,478,17.72,6.28,5422,105.31,305.98,413.8
11858,20221009,95,51,180,20.09,3.91,4218,85.22,209.96,257.64
11859,20150822,32,31,443,19.68,4.32,3384,67.39,171.95,284.65
11860,20221211,28,72,813,19.97,4.03,6310,70.58,315.97,265.54
11861,20180715,86,22,241,18.68,5.32,4221,95.52,225.96,350.54
11862,20240927,14,27,54,18.69,5.31,5027,56.18,268.97,349.88
11863,20240131,15,68,920,18.69,5.31,5270,80.57,281.97,349.88
11864,20210311,2,75,362,17.65,6.35,6759,97.04,382.95,418.41
11865,20240131,27,21,319,19.31,4.69,5928,84.33,306.99,309.03
11866,20180106,46,35,572,23.74,0.26,6006,135.67,252.99,17.13
11867,20180509,32,2,352,19.84,4.16,3888,68.4,195.97,274.11
11868,20160416,80,50,43,17.58,6.42,6574,93.4,373.95,423.02
11869,20250815,33,19,605,18.36,5.64,5269,65.47,286.98,371.63
11870,20230422,81,97,637,16.8,7.2,5224,63.33,310.95,474.42
11871,20180802,100,14,641,18.18,5.82,6981,96.51,383.99,383.49
11872,20250720,47,37,261,20.42,3.58,5492,116.2,268.95,235.89
11873,20240305,31,31,445,23.51,0.49,5853,96.0,248.96,32.29
11874,20160701,37,70,512,20.25,3.75,5528,62.03,272.99,247.09
11875,20250920,93,97,406,19.2,4.8,5625,63.72,292.97,316.28
11876,20160323,96,80,564,21.39,2.61,5005,112.34,233.99,171.98
11877,20201119,9,29,235,21.74,2.26,3891,101.65,178.98,148.91
11878,20241017,22,60,253,17.2,6.8,3130,72.78,181.98,448.06
11879,20160224,7,88,336,20.76,3.24,6290,92.37,302.99,213.49
11880,20160715,38,83,358,18.52,5.48,3574,95.28,192.98,361.08
11881,20161001,60,23,57,18.41,5.59,7161,101.41,388.97,368.33
11882,20180210,50,47,989,22.48,1.52,6159,68.22,273.98,100.15
11883,20230810,22,45,86,19.15,4.85,7276,87.19,379.95,319.57
11884,20220425,62,81,960,23.26,0.74,6233,100.85,267.97,48.76
11885,20220703,59,96,490,21.28,2.72,8107,104.05,380.97,179.22
11886,20191221,55,19,908,17.79,6.21,6991,99.98,392.97,409.19
11887,20230201,3,25,42,19.69,4.31,2973,105.56,150.99,283.99
11888,20170825,56,21,788,19.29,4.71,3742,92.57,193.99,310.35
11889,20250504,59,68,82,20.15,3.85,6347,94.99,314.99,253.68
11890,20160921,43,89,193,17.5,6.5,2975,96.83,170.0,428.29
11891,20160919,35,34,401,22.13,1.87,7944,97.76,358.97,123.22
11892,20210731,16,39,395,18.44,5.56,3171,92.25,171.96,366.36
11893,20240219,12,31,810,20.72,3.28,3211,95.45,154.97,216.12
11894,20250723,32,74,169,20.15,3.85,4634,70.31,229.98,253.68
11895,20200614,58,17,547,18.73,5.27,5562,80.75,296.96,347.25
11896,20200902,75,52,967,19.07,4.93,5663,72.8,296.96,324.84
11897,20230409,27,37,271,16.81,7.19,4774,99.57,284.0,473.76
11898,20190202,76,34,853,20.97,3.03,5431,106.24,258.99,199.65
11899,20220223,20,1,760,23.8,0.2,6069,78.78,255.0,13.18
11900,20190825,31,76,884,23.5,0.5,6862,101.21,292.0,32.95
11901,20190623,28,7,644,18.21,5.79,6446,89.27,353.98,381.51
11902,20181007,33,76,459,21.97,2.03,3690,120.32,167.96,133.76
11903,20211219,36,78,354,21.82,2.18,3622,114.8,165.99,143.64
11904,20150808,14,80,318,16.66,7.34,3015,58.19,180.97,483.64
11905,20210428,32,37,805,23.58,0.42,5069,96.3,214.97,27.67
11906,20170710,2,6,993,17.82,6.18,3813,80.69,213.97,407.21
11907,20240528,14,33,378,22.38,1.62,4923,87.47,219.97,106.74
11908,20160212,99,66,357,16.49,7.51,6101,63.83,369.98,494.84
11909,20150113,51,75,211,16.25,7.75,2730,58.69,168.0,510.66
11910,20240513,24,80,631,17.47,6.53,5747,94.12,328.96,430.27
11911,20190625,73,21,406,16.73,7.27,5420,61.16,323.97,479.03
11912,20180414,26,44,532,16.09,7.91,4151,66.52,257.99,521.2
11913,20170821,14,8,439,19.88,4.12,4810,99.39,241.95,271.47
11914,20220729,87,34,321,19.59,4.41,5622,101.22,286.98,290.58
11915,20150524,22,62,218,18.36,5.64,6022,88.94,328.0,371.63
11916,20200427,57,69,75,19.89,4.11,4117,60.02,206.99,270.81
11917,20160805,47,76,775,21.26,2.74,4166,114.81,195.95,180.54
11918,20190201,92,36,666,17.19,6.81,6858,62.15,398.95,448.72
11919,20211127,89,21,288,22.21,1.79,6862,113.07,308.96,117.95
11920,20150821,89,22,424,17.91,6.09,3599,104.42,200.95,401.28
11921,20240630,97,41,147,17.22,6.78,3202,52.49,185.95,446.74
11922,20231220,8,83,648,22.79,1.21,5218,134.67,228.96,79.73
11923,20241202,12,42,663,18.01,5.99,5907,81.9,327.98,394.69
11924,20190807,67,44,143,20.88,3.12,7475,96.44,358.0,205.58
11925,20220722,39,2,165,17.4,6.6,5602,80.13,321.95,434.88
11926,20150113,50,36,366,20.4,3.6,6160,102.5,301.96,237.21
11927,20160821,84,97,401,21.25,2.75,5928,98.33,278.96,181.2
11928,20250309,57,95,719,22.13,1.87,7878,110.96,355.99,123.22
11929,20210405,84,94,464,20.55,3.45,6103,118.41,296.98,227.33
11930,20190720,56,31,777,17.8,6.2,2723,93.08,152.98,408.53
11931,20240510,58,6,708,17.68,6.32,5816,56.19,328.96,416.43
11932,20220511,17,51,289,19.16,4.84,3966,83.35,206.99,318.91
11933,20160527,56,47,190,19.35,4.65,6559,115.79,338.97,306.39
11934,20171216,22,92,975,18.99,5.01,5184,85.2,272.99,330.12
11935,20190222,22,84,619,19.37,4.63,4338,59.71,223.95,305.08
11936,20191115,32,11,272,20.12,3.88,7182,106.91,356.96,255.66
11937,20240104,90,31,304,21.95,2.05,6014,81.44,273.99,135.08
11938,20240929,74,72,62,21.88,2.12,5251,122.38,239.99,139.69
11939,20210512,61,57,168,17.6,6.4,6881,62.03,390.97,421.7
11940,20151231,94,60,448,20.44,3.56,4415,86.46,216.0,234.57
11941,20191223,78,61,472,17.6,6.4,6300,78.34,357.95,421.7
11942,20221111,63,96,810,16.69,7.31,4005,51.22,239.96,481.67
11943,20191211,84,59,819,16.24,7.76,4693,82.13,288.98,511.32
11944,20181201,35,76,62,22.23,1.77,4823,129.62,216.96,116.63
11945,20200615,60,97,302,22.65,1.35,4869,133.05,214.97,88.95
11946,20220725,29,14,944,22.77,1.23,4827,87.0,211.99,81.05
11947,20220417,65,66,297,20.58,3.42,3272,81.63,158.99,225.35
11948,20220825,71,53,202,19.67,4.33,6471,101.36,328.98,285.31
11949,20191115,10,77,139,17.5,6.5,4497,87.99,256.97,428.29
11950,20151219,23,94,752,22.83,1.17,8492,72.92,371.97,77.09
11951,20190521,23,53,47,20.3,3.7,6881,76.75,338.97,243.8
11952,20190415,32,18,544,17.14,6.86,5827,55.83,339.96,452.01
11953,20190528,88,100,344,16.36,7.64,2944,97.96,179.95,503.41
11954,20200213,74,19,329,17.76,6.24,4635,82.43,260.98,411.16
11955,20200904,59,51,522,20.68,3.32,3598,104.07,173.98,218.76
11956,20250831,100,54,992,18.48,5.52,5082,94.9,275.0,363.72
11957,20190805,41,51,974,18.15,5.85,4973,64.67,273.99,385.46
11958,20211125,3,68,467,16.35,7.65,3809,66.93,232.97,504.07
11959,20181031,99,85,739,17.72,6.28,4270,58.7,240.97,413.8
11960,20160710,71,59,184,16.7,7.3,4308,89.43,257.96,481.01
11961,20250604,22,62,855,17.86,6.14,3071,75.07,171.95,404.57
11962,20171124,53,30,1000,21.04,2.96,3261,79.57,154.99,195.04
11963,20210302,20,27,812,19.71,4.29,5104,83.78,258.95,282.67
11964,20211001,62,93,609,21.33,2.67,7081,105.99,331.97,175.93
11965,20190527,71,87,650,22.14,1.86,6575,95.16,296.97,122.56
11966,20210921,84,68,881,16.87,7.13,4234,85.73,250.98,469.81
11967,20180707,34,11,705,23.8,0.2,4426,77.0,185.97,13.18
11968,20200314,17,28,424,17.86,6.14,3071,61.69,171.95,404.57
11969,20220213,18,60,862,23.77,0.23,6940,140.37,291.96,15.16
11970,20210628,7,26,626,18.2,5.8,5296,84.8,290.99,382.17
11971,20250225,76,17,640,18.66,5.34,6437,68.81,344.96,351.86
11972,20240110,43,27,459,19.56,4.44,4361,97.42,222.96,292.56
11973,20180704,20,15,795,16.89,7.11,4273,58.11,252.99,468.49
11974,20161224,28,8,351,23.63,0.37,6214,73.33,262.97,24.38
11975,20210212,44,12,607,18.08,5.92,5134,75.74,283.96,390.08
11976,20200923,65,44,463,21.99,2.01,6157,106.04,279.99,132.44
11977,20160119,41,11,423,16.69,7.31,5407,67.93,323.97,481.67
11978,20180103,78,89,141,19.57,4.43,5518,103.06,281.96,291.9
11979,20160320,55,92,529,22.24,1.76,8829,110.85,396.99,115.97
11980,20190518,6,71,213,23.46,0.54,4598,84.99,195.99,35.58
11981,20250414,27,51,89,21.89,2.11,3283,80.52,149.98,139.03
11982,20220317,74,96,616,17.16,6.84,5628,59.69,327.97,450.7
11983,20220916,61,29,394,21.24,2.76,5458,97.85,256.97,181.86
11984,20200626,19,62,217,19.84,4.16,5535,105.14,278.98,274.11
11985,20171104,34,31,672,17.09,6.91,4323,99.58,252.95,455.31
11986,20180623,77,12,51,22.7,1.3,7649,104.42,336.96,85.66
11987,20170220,88,49,97,19.87,4.13,7371,77.42,370.96,272.13
11988,20180428,13,1,99,20.12,3.88,7162,119.05,355.96,255.66
11989,20161118,73,70,929,19.29,4.71,4822,114.82,249.97,310.35
11990,20221011,60,3,505,19.39,4.61,3432,89.55,177.0,303.76
11991,20200518,93,90,703,21.62,2.38,3480,105.57,160.96,156.82
11992,20190816,1,67,150,19.09,4.91,5555,73.53,290.99,323.53
11993,20150610,51,65,532,23.47,0.53,5867,125.11,249.98,34.92
11994,20160802,51,75,188,22.09,1.91,5367,84.66,242.96,125.85
11995,20200807,90,83,659,16.74,7.26,5540,87.48,330.94,478.37
11996,20180806,10,11,768,20.32,3.68,5811,100.81,285.97,242.48
11997,20170720,96,94,362,20.59,3.41,8071,80.19,391.99,224.69
11998,20180104,22,49,193,19.49,4.51,4814,104.52,247.0,297.17
11999,20250627,83,19,405,17.51,6.49,3519,73.45,200.97,427.63
12000,20181107,48,39,388,18.47,5.53,3250,79.29,175.96,364.38
12001,20240219,72,28,702,16.49,7.51,3413,98.19,206.97,494.84
12002,20250607,21,76,215,21.62,2.38,3524,77.44,163.0,156.82
12003,20160105,30,14,802,17.34,6.66,5670,71.03,326.99,438.84
12004,20190226,75,17,419,19.02,4.98,2891,59.57,152.0,328.14
12005,20190309,75,51,419,16.38,7.62,3177,58.7,193.96,502.09
12006,20170616,5,99,261,16.03,7.97,4600,87.94,286.96,525.15
12007,20230526,67,3,355,21.59,2.41,5505,128.4,254.98,158.8
12008,20170808,65,17,448,16.68,7.32,6571,91.86,393.94,482.32
12009,20240321,41,74,444,21.29,2.71,5727,90.91,269.0,178.57
12010,20170414,75,46,193,20.76,3.24,6456,108.03,310.98,213.49
12011,20171010,89,26,526,21.68,2.32,3252,101.22,150.0,152.87
12012,20150903,7,5,133,21.14,2.86,7737,93.6,365.99,188.45
12013,20170916,91,40,52,22.24,1.76,3736,83.18,167.99,115.97
12014,20180113,36,43,275,20.3,3.7,4019,93.41,197.98,243.8
12015,20240915,31,68,833,22.96,1.04,7990,103.35,348.0,68.53
12016,20210401,94,18,963,20.0,4.0,3880,103.89,194.0,263.57
12017,20211019,66,27,7,17.98,6.02,2804,76.69,155.95,396.67
12018,20240620,35,78,404,19.37,4.63,4183,109.41,215.95,305.08
12019,20170730,98,65,835,17.62,6.38,6907,88.73,392.0,420.39
12020,20200603,70,33,588,22.58,1.42,4290,71.02,189.99,93.57
12021,20240930,29,47,236,20.14,3.86,5216,118.16,258.99,254.34
12022,20220808,52,97,115,20.51,3.49,5599,86.44,272.99,229.96
12023,20190809,73,39,8,19.41,4.59,5978,101.53,307.99,302.44
12024,20170630,31,80,631,16.65,7.35,3313,83.89,198.98,484.3
12025,20180125,28,17,455,20.78,3.22,6171,112.99,296.97,212.17
12026,20210729,91,36,311,21.52,2.48,3314,96.49,154.0,163.41
12027,20160520,47,24,831,17.81,6.19,7088,87.5,397.98,407.87
12028,20160130,2,15,849,18.73,5.27,6592,69.7,351.95,347.25
12029,20200822,20,10,937,23.58,0.42,5234,123.45,221.97,27.67
12030,20200715,27,79,550,23.61,0.39,5005,80.4,211.99,25.7
12031,20180514,51,37,165,18.87,5.13,7472,63.61,395.97,338.02
12032,20250124,57,30,489,19.26,4.74,3813,106.39,197.98,312.33
12033,20211120,10,85,208,18.8,5.2,4267,95.48,226.97,342.64
12034,20160526,90,94,666,20.22,3.78,4407,112.85,217.95,249.07
12035,20230127,59,4,499,20.98,3.02,5979,122.47,284.99,198.99
12036,20150530,40,20,440,17.28,6.72,6773,102.86,391.96,442.79
12037,20191217,35,39,617,22.18,1.82,6476,126.43,291.97,119.92
12038,20230404,19,34,484,18.11,5.89,5469,77.21,301.99,388.1
12039,20170124,17,31,702,16.23,7.77,4398,71.02,270.98,511.98
12040,20230801,18,81,252,23.09,0.91,4710,92.79,203.98,59.96
12041,20191211,19,24,840,18.14,5.86,4371,64.41,240.96,386.12
12042,20150408,51,45,936,20.2,3.8,6605,93.33,326.98,250.39
12043,20240228,15,27,569,17.26,6.74,5074,84.03,293.97,444.11
12044,20170403,73,48,926,16.42,7.58,3743,77.21,227.95,499.46
12045,20250822,61,11,166,21.59,2.41,3346,110.79,154.98,158.8
12046,20201208,22,13,460,16.43,7.57,6111,92.39,371.94,498.8
12047,20230527,30,70,460,20.79,3.21,7817,112.01,376.0,211.51
12048,20171230,46,81,27,22.48,1.52,6316,127.77,280.96,100.15
12049,20151216,11,41,259,18.77,5.23,5649,69.0,300.96,344.61
12050,20191002,71,17,551,23.34,0.66,9125,105.82,390.96,43.49
12051,20210912,86,76,920,16.47,7.53,6093,98.02,369.95,496.16
12052,20160606,69,82,484,22.24,1.76,7984,111.26,358.99,115.97
12053,20171108,46,88,22,20.34,3.66,8115,100.54,398.97,241.16
12054,20220815,90,17,382,18.76,5.24,3320,88.32,176.97,345.27
12055,20211101,25,2,580,23.76,0.24,5607,71.9,235.98,15.81
12056,20161213,22,84,677,20.84,3.16,6918,104.98,331.96,208.22
12057,20160101,21,25,3,21.51,2.49,5076,99.08,235.98,164.07
12058,20160301,25,32,983,20.98,3.02,7720,100.04,367.97,198.99
12059,20150106,39,69,279,18.86,5.14,7261,78.74,384.99,338.68
12060,20150720,63,60,167,19.9,4.1,4636,75.05,232.96,270.15
12061,20150409,98,39,520,21.99,2.01,4090,100.36,185.99,132.44
12062,20210627,4,99,239,18.84,5.16,4804,83.69,254.99,340.0
12063,20160202,78,72,130,18.32,5.68,5056,98.48,275.98,374.26
12064,20250616,73,76,367,17.94,6.06,5812,69.12,323.97,399.3
12065,20160522,21,11,42,23.71,0.29,9080,77.29,382.96,19.11
12066,20160127,73,67,35,16.08,7.92,2910,93.14,180.97,521.86
12067,20240128,34,39,740,23.07,0.93,8259,107.32,358.0,61.28
12068,20240120,26,22,552,20.27,3.73,6891,80.61,339.96,245.77
12069,20241021,19,63,661,16.67,7.33,5351,83.8,321.0,482.98
12070,20160101,93,29,112,23.54,0.46,8286,133.65,352.0,30.31
12071,20211129,41,98,437,20.83,3.17,7686,102.85,368.99,208.88
12072,20201111,44,15,247,19.82,4.18,3250,102.28,163.98,275.43
12073,20200916,72,10,953,18.57,5.43,4029,64.26,216.96,357.79
12074,20221113,57,44,997,22.58,1.42,6028,94.89,266.96,93.57
12075,20200914,5,34,461,17.1,6.9,4770,92.6,278.95,454.65
12076,20231022,15,73,64,21.02,2.98,6621,100.17,314.99,196.36
12077,20250307,57,41,57,16.77,7.23,6355,93.57,378.95,476.39
12078,20201216,69,12,137,20.93,3.07,5420,77.08,258.96,202.29
12079,20200422,47,42,523,18.46,5.54,3765,81.42,203.95,365.04
12080,20220813,48,61,793,17.43,6.57,4235,79.38,242.97,432.91
12081,20250803,67,39,98,19.71,4.29,4553,95.18,231.0,282.67
12082,20150814,37,42,742,23.02,0.98,3568,70.47,155.0,64.57
12083,20160909,48,8,137,19.45,4.55,4473,110.39,229.97,299.81
12084,20200401,25,75,365,21.81,2.19,4296,106.42,196.97,144.3
12085,20210502,8,39,155,19.6,4.4,2959,67.89,150.97,289.92
12086,20230421,91,54,639,16.7,7.3,5210,57.81,311.98,481.01
12087,20200107,34,2,388,22.66,1.34,8044,100.03,354.99,88.29
12088,20230913,2,16,444,21.3,2.7,4984,108.79,233.99,177.91
12089,20170204,92,50,396,22.76,1.24,4916,96.24,215.99,81.71
12090,20150723,4,21,335,23.24,0.76,7064,108.91,303.96,50.08
12091,20220410,5,71,645,19.22,4.78,5881,57.99,305.98,314.96
12092,20230105,26,2,281,20.25,3.75,7350,94.48,362.96,247.09
12093,20231012,70,69,919,19.79,4.21,3878,72.45,195.96,277.4
12094,20180203,19,23,314,21.86,2.14,5792,99.91,264.96,141.01
12095,20240115,38,81,532,16.46,7.54,5448,92.84,330.98,496.82
12096,20250923,45,68,473,17.37,6.63,3178,103.7,182.96,436.86
12097,20160421,98,59,306,17.63,6.37,4971,101.84,281.96,419.73
12098,20250220,11,54,422,16.89,7.11,2955,55.85,174.96,468.49
12099,20150422,82,15,160,20.89,3.11,3906,102.46,186.98,204.92
12100,20191209,53,42,552,23.58,0.42,8771,93.56,371.97,27.67
12101,20160831,62,40,447,22.02,1.98,5042,125.8,228.97,130.46
12102,20240126,54,83,630,23.8,0.2,9139,72.2,383.99,13.18
12103,20191214,53,16,572,22.12,1.88,7786,101.14,351.99,123.88
12104,20250414,49,26,792,23.13,0.87,7170,108.8,309.99,57.33
12105,20210420,2,54,566,16.3,7.7,4123,89.2,252.94,507.36
12106,20250322,38,46,776,23.6,0.4,8566,122.33,362.97,26.36
12107,20220316,92,35,231,18.94,5.06,6382,62.56,336.96,333.41
12108,20200527,82,38,772,18.49,5.51,5306,108.84,286.97,363.06
12109,20201013,6,9,188,21.25,2.75,4653,85.91,218.96,181.2
12110,20220321,40,44,168,18.5,5.5,7215,99.45,390.0,362.4
12111,20201015,76,11,43,22.4,1.6,6048,73.94,270.0,105.43
12112,20200413,58,81,636,17.69,6.31,4953,100.57,279.99,415.77
12113,20201102,72,92,31,16.55,7.45,2681,91.13,161.99,490.89
12114,20190916,87,35,928,18.8,5.2,6824,76.99,362.98,342.64
12115,20181115,39,44,348,16.03,7.97,5113,77.85,318.96,525.15
12116,20250909,94,85,90,22.26,1.74,4674,73.87,209.97,114.65
12117,20170221,89,41,446,20.51,3.49,4614,102.93,224.96,229.96
12118,20220521,77,15,806,21.71,2.29,3386,109.21,155.96,150.89
12119,20210204,59,94,154,17.09,6.91,5930,89.83,346.99,455.31
12120,20221008,11,85,94,19.87,4.13,6497,69.77,326.98,272.13
12121,20250902,30,76,403,22.52,1.48,4368,107.69,193.96,97.52
12122,20240515,3,8,771,22.18,1.82,7652,93.41,345.0,119.92
12123,20220208,40,52,613,19.98,4.02,5234,91.62,261.96,264.88
12124,20230806,86,98,325,18.44,5.56,4204,103.14,227.98,366.36
12125,20170421,50,26,865,17.44,6.56,3086,63.76,176.95,432.25
12126,20210813,20,97,985,20.1,3.9,6974,82.1,346.97,256.98
12127,20150206,55,92,776,23.77,0.23,8034,130.79,337.99,15.16
12128,20190303,16,64,430,19.9,4.1,5631,83.47,282.96,270.15
12129,20170707,66,62,259,23.47,0.53,6688,118.49,284.96,34.92
12130,20160327,37,8,96,18.03,5.97,6544,75.38,362.95,393.37
12131,20230115,82,4,411,23.76,0.24,8577,110.22,360.98,15.81
12132,20230210,19,82,324,19.05,4.95,5962,60.92,312.97,326.16
12133,20160102,74,92,581,23.17,0.83,4912,100.29,212.0,54.69
12134,20231211,62,22,921,16.06,7.94,5717,64.47,355.98,523.18
12135,20200614,61,59,758,17.42,6.58,4947,65.06,283.98,433.57
12136,20220125,94,18,823,21.53,2.47,4822,93.09,223.97,162.75
12137,20220119,47,43,258,18.43,5.57,3391,87.59,183.99,367.01
12138,20230223,17,41,890,18.51,5.49,5738,89.33,309.99,361.74
12139,20191108,64,82,450,23.69,0.31,6964,101.08,293.96,20.43
12140,20150130,17,93,912,23.71,0.29,6757,82.66,284.99,19.11
12141,20220313,31,98,680,18.6,5.4,4110,82.29,220.97,355.81
12142,20220831,47,1,483,18.1,5.9,3149,63.72,173.98,388.76
12143,20181226,44,47,95,18.23,5.77,6435,92.05,352.99,380.19
12144,20210204,2,55,270,21.36,2.64,7518,69.23,351.97,173.95
12145,20200122,67,92,944,17.29,6.71,4426,68.09,255.99,442.13
12146,20171025,58,38,160,22.03,1.97,4141,119.94,187.97,129.81
12147,20230122,59,22,152,22.3,1.7,5396,75.73,241.97,112.02
12148,20190204,99,82,226,19.3,4.7,4323,74.52,223.99,309.69
12149,20170925,85,47,950,17.24,6.76,4034,61.45,233.99,445.43
12150,20191214,17,34,639,23.0,1.0,6072,113.34,264.0,65.89
12151,20210912,6,16,274,16.75,7.25,2897,55.3,172.96,477.71
12152,20250426,62,15,766,23.66,0.34,6246,105.19,263.99,22.4
12153,20220427,91,97,705,23.59,0.41,7006,108.44,296.99,27.02
12154,20211231,73,64,438,20.65,3.35,6298,90.45,304.99,220.74
12155,20201029,93,38,683,22.31,1.69,8857,98.97,397.0,111.36
12156,20240106,100,87,29,18.43,5.57,6081,68.43,329.95,367.01
12157,20160118,38,50,641,18.06,5.94,6519,56.44,360.96,391.39
12158,20250509,28,90,211,21.08,2.92,6998,103.75,331.97,192.4
12159,20221010,13,24,891,16.98,7.02,4737,85.71,278.98,462.56
12160,20250103,14,47,393,20.47,3.53,7369,89.04,359.99,232.6
12161,20160220,60,13,948,18.56,5.44,6700,62.57,360.99,358.45
12162,20230618,16,12,362,22.16,1.84,5340,103.64,240.97,121.24
12163,20230518,29,1,603,17.84,6.16,3746,100.04,209.98,405.89
12164,20250203,53,66,976,19.25,4.75,6160,88.16,320.0,312.98
12165,20220407,97,73,518,21.22,2.78,6259,77.31,294.96,183.18
12166,20151209,62,26,214,20.27,3.73,5999,90.48,295.95,245.77
12167,20150702,77,74,435,20.58,3.42,6832,108.66,331.97,225.35
12168,20221205,64,24,296,19.57,4.43,7554,65.06,386.0,291.9
12169,20220705,59,74,457,17.19,6.81,5414,99.51,314.95,448.72
12170,20151025,43,96,68,21.57,2.43,6643,101.24,307.97,160.12
12171,20161130,35,25,146,22.11,1.89,8645,92.65,391.0,124.53
12172,20170918,12,76,914,21.05,2.95,7683,108.0,364.99,194.38
12173,20250104,62,92,873,16.29,7.71,6206,70.98,380.97,508.02
12174,20181205,93,14,575,17.02,6.98,4408,81.39,258.99,459.92
12175,20230917,53,74,33,23.2,0.8,9001,111.82,387.97,52.71
12176,20220205,39,33,211,21.61,2.39,7088,71.4,328.0,157.48
12177,20150811,12,55,68,16.71,7.29,3943,62.35,235.97,480.35
12178,20231106,79,56,225,23.14,0.86,4257,131.64,183.97,56.67
12179,20231014,1,13,632,22.79,1.21,5651,73.86,247.96,79.73
12180,20160222,43,61,447,16.02,7.98,2451,90.49,153.0,525.81
12181,20160916,4,51,97,22.58,1.42,6773,106.29,299.96,93.57
12182,20240129,30,85,336,16.44,7.56,4603,93.2,279.99,498.14
12183,20160706,46,36,941,17.71,6.29,7013,97.61,395.99,414.46
12184,20250614,25,57,457,16.68,7.32,4353,51.89,260.97,482.32
12185,20151117,86,9,614,20.3,3.7,4344,79.02,213.99,243.8
